ID,study,OF2,tillage2,irrigation2,cropland.type,rryield,varyield,rrSOC,varSOC,rrN2O,varN2O,rrCH4,varCH4,rrMWD,varMWD
889,28,No,Conventional,intermittent,paddy,,,0.229841809,0.000509295,,,,,,
890,28,No,Conventional,intermittent,paddy,,,0.111195141,0.000560654,,,,,,
891,28,No,Conventional,intermittent,paddy,,,0.030583423,0.0005992,,,,,,
892,28,No,Conventional,intermittent,paddy,,,0.034191365,0.00054881,,,,,,
893,28,No,Conventional,intermittent,paddy,,,0.107656016,0.000511,,,,,,
894,28,No,Conventional,intermittent,paddy,,,0.025752496,0.000541917,,,,,,
895,33,No,Conventional,flooding,paddy,0.296131912,0.003311761,0.020619287,0.004364336,,,0.133531393,0.005518534,,
896,33,No,Conventional,flooding,paddy,0.339823571,0.004996383,0.091515109,0.004364336,,,0.514898949,0.001011377,,
897,33,No,Conventional,flooding,paddy,0.284413027,0.003658666,0.091515109,0.004364336,,,1.355203774,0.005845856,,
898,33,No,Conventional,flooding,paddy,0.214965405,0.003457007,0.162997284,0.004364336,,,1.106517468,0.014030059,,
899,33,No,Conventional,flooding,paddy,0.275160566,0.003888668,0.233614851,0.004364336,,,1.482686207,0.005131259,,
900,33,No,Conventional,flooding,paddy,0.236626902,0.003524093,0.158923959,0.004364336,,,1.755391825,0.007540693,,
901,35,No,Conventional,rainfed,upland,0.60077386,0.006456414,,,0.745332934,0.007147431,,,,
902,35,No,Conventional,rainfed,upland,0.722134717,0.004349269,,,1.302524478,0.006158784,,,,
903,35,No,Conventional,rainfed,upland,0.995428052,0.003963867,,,2.038433518,0.005792433,,,,
904,35,No,Conventional,rainfed,upland,0.84729786,0.001678622,,,0.772041123,0.006731861,,,,
905,35,No,Conventional,rainfed,upland,0.925769476,0.001905144,,,1.344383465,0.005827425,,,,
906,35,No,Conventional,rainfed,upland,1.033015006,0.001623086,,,2.12680923,0.002880054,,,,
907,35,No,Conventional,rainfed,upland,0.624154309,0.002749225,,,0.625093717,0.004166813,,,,
908,35,No,Conventional,rainfed,upland,0.693147181,0.00312963,,,1.149905583,0.003528025,,,,
909,35,No,Conventional,rainfed,upland,1.053149915,0.002665136,,,1.714271974,0.002979407,,,,
910,35,No,Conventional,rainfed,upland,0.893817876,0.002192718,,,0.726669872,0.005522055,,,,
911,35,No,Conventional,rainfed,upland,0.959775844,0.001517716,,,1.249510933,0.004902115,,,,
912,35,No,Conventional,rainfed,upland,1.060871961,0.001680927,,,1.80118461,0.004534383,,,,
913,94,No,Conservation,rainfed,upland,0.349446237,0.008592715,,,0.3471962,0.094453605,,,,
914,94,No,Conservation,rainfed,upland,0.316128242,0.008592715,,,0,0.123175507,,,,
915,94,No,Conservation,rainfed,upland,0.132071076,0.008592715,,,0.10724553,0.071803205,,,,
916,94,No,Conservation,rainfed,upland,0.386300828,0.008592715,,,1.064710738,0.218813912,,,,
917,94,No,Conservation,rainfed,upland,0.396289634,0.008592715,,,0.587786665,0.252901235,,,,
918,94,No,Conservation,rainfed,upland,0.365522985,0.008592715,,,0.336472237,0.338061225,,,,
919,95,No,Conservation,rainfed,upland,,,,,0.03373814,0.006694636,0.322083499,0.053403991,,
920,95,No,Conservation,rainfed,upland,,,,,-0.019531871,0.009125108,-3.135494216,2603.31569,,
921,95,No,Conservation,rainfed,upland,,,,,0.011494379,0.031774448,,,,
922,96,No,Conservation,rainfed,upland,,,0.118503341,0.003273252,,,,,,
923,97,No,Conventional,rainfed,upland,0.138469674,0.011456953,0.057690414,0.004364336,,,,,,
924,97,No,Conventional,rainfed,upland,0.129811612,0.011456953,0.084453831,0.004364336,,,,,,
925,97,No,Conventional,rainfed,upland,0.282719283,0.011456953,0.028330507,0.004364336,,,,,,
926,97,No,Conventional,rainfed,upland,,,0.068467799,0.004364336,,,,,,
927,97,No,Conventional,rainfed,upland,,,0,0.004364336,,,,,,
928,97,No,Conventional,rainfed,upland,,,0.023347364,0.004364336,,,,,,
929,98,No,Conventional,rainfed,upland,0.338372023,0.011456953,0.160976645,0.004364336,,,,,,
930,98,No,Conventional,rainfed,upland,0.075295762,0.011456953,0.163887855,0.004364336,,,,,,
931,98,No,Conventional,rainfed,upland,-0.187994858,0.011456953,0.163887855,0.004364336,,,,,,
932,98,No,Conventional,rainfed,upland,0.009933857,0.011456953,0.166790615,0.004364336,,,,,,
933,98,No,Conventional,rainfed,upland,,,0.025438574,0.004364336,,,,,,
934,98,No,Conventional,rainfed,upland,,,0.020717873,0.004364336,,,,,,
935,98,No,Conventional,rainfed,upland,,,0.004819286,0.004364336,,,,,,
936,98,No,Conventional,rainfed,upland,,,0,0.004364336,,,,,,
937,99,No,Conservation,irrigated,upland,,,-0.026819974,0.001932264,,,,,,
938,99,No,Conservation,irrigated,upland,,,-0.018208069,0.001751836,,,,,,
939,99,No,Conservation,irrigated,upland,,,0.147003288,0.013212746,,,,,,
940,99,No,Conservation,irrigated,upland,,,0.052367986,0.005582193,,,,,,
941,88,No,Conventional,rainfed,upland,-0.263814591,0.005054305,,,1.252762968,0.526077097,,,,
942,100,No,Conservation,rainfed,upland,-0.003284075,0.008592715,0.103184236,0.003273252,,,,,,
943,100,No,Conservation,rainfed,upland,0.029081209,0.008592715,0.141650517,0.003273252,,,,,,
944,100,No,Conservation,rainfed,upland,,,0.070617567,0.003273252,,,,,,
945,100,No,Conservation,rainfed,upland,,,0.093090423,0.003273252,,,,,,
946,100,No,Conservation,rainfed,upland,,,0.074107972,0.003273252,,,,,,
947,100,No,Conservation,rainfed,upland,,,0.074107972,0.003273252,,,,,,
948,100,No,Conservation,rainfed,upland,,,0.055569851,0.003273252,,,,,,
949,100,No,Conservation,rainfed,upland,,,0.082238098,0.003273252,,,,,,
950,100,No,Conservation,rainfed,upland,-0.249610125,0.008592715,,,,,,,,
951,100,No,Conservation,rainfed,upland,-0.02723315,0.008592715,,,,,,,,
952,100,No,Conservation,rainfed,paddy,-0.019705071,0.008592715,,,,,,,,
953,100,No,Conservation,rainfed,paddy,-0.009804,0.008592715,,,,,,,,
954,100,No,Conservation,rainfed,upland,-0.134656885,0.008592715,,,,,,,,
955,100,No,Conservation,rainfed,upland,-0.130162496,0.008592715,,,,,,,,
956,101,No,Conventional,rainfed,upland,,,0.151684587,0.006979505,,,,,,
957,101,No,Conventional,rainfed,upland,,,0.128254335,0.003170112,,,,,,
958,101,No,Conventional,rainfed,upland,,,0.105360516,0.000789417,,,,,,
959,101,No,Conventional,rainfed,upland,,,0.366750596,0.000854864,,,,,,
960,101,No,Conventional,rainfed,upland,,,0.351976423,0.000121646,,,,,,
961,102,No,Conventional,rainfed,upland,0.006681539,0.008592715,,,,,,,,
962,102,No,Conventional,rainfed,upland,0.200772265,0.008592715,,,,,,,,
963,102,No,Conventional,rainfed,upland,0.356619076,0.008592715,,,,,,,,
964,102,No,Conventional,rainfed,upland,-0.450524736,0.008592715,,,,,,,,
965,102,No,Conventional,rainfed,upland,-0.330676463,0.008592715,,,,,,,,
966,102,No,Conventional,rainfed,upland,-0.299140166,0.008592715,,,,,,,,
967,102,No,Conventional,rainfed,upland,-0.043496153,0.008592715,,,,,,,,
968,102,No,Conventional,rainfed,upland,-0.147876926,0.008592715,,,,,,,,
969,102,No,Conventional,rainfed,upland,-0.179675177,0.008592715,,,,,,,,
970,102,No,Conventional,rainfed,upland,-0.000958773,0.008592715,0.03621921,0.003273252,,,,,,
971,102,No,Conventional,rainfed,upland,-0.066360976,0.008592715,0.075035186,0.003273252,,,,,,
972,102,No,Conventional,rainfed,upland,-0.066360976,0.008592715,0.026148632,0.003273252,,,,,,
973,103,No,Conventional,flooding,paddy,,,0.199450954,0.004364336,,,,,,
974,103,No,Conventional,flooding,paddy,,,0.110898051,0.004364336,,,,,,
975,103,No,Conventional,flooding,paddy,,,-0.006064866,0.004364336,,,,,,
976,103,No,Conventional,flooding,paddy,,,-0.058389789,0.004364336,,,,,,
977,103,No,Conventional,flooding,paddy,,,0.202825061,0.004364336,,,,,,
978,103,No,Conventional,flooding,paddy,,,0.011896405,0.004364336,,,,,,
979,103,No,Conventional,flooding,paddy,,,0.042346413,0.004364336,,,,,,
980,103,No,Conventional,flooding,paddy,,,-0.006062038,0.004364336,,,,,,
981,103,No,Conventional,flooding,paddy,,,0.199450954,0.004364336,,,,,,
982,103,No,Conventional,flooding,paddy,,,-0.034578561,0.004364336,,,,,,
983,103,No,Conventional,flooding,paddy,,,-0.012166739,0.004364336,,,,,,
984,103,No,Conventional,flooding,paddy,,,-0.052492966,0.004364336,,,,,,
985,104,No,Conventional,rainfed,upland,,,0.089167944,0.000509334,,,,,,
986,105,No,Conventional,flooding,paddy,0.094259471,0.000378393,-0.045256592,0.000798469,,,,,,
987,105,No,Conventional,flooding,paddy,0.080251368,0.001607034,0.025572877,0.001173289,,,,,,
988,106,No,Conventional,flooding,paddy,0.173092751,0.003634099,0.1223702,0.001075374,,,,,,
989,106,Yes,Conventional,flooding,paddy,0.076426067,0.001464975,-0.053784433,0.001498428,,,,,,
990,106,Yes,Conventional,flooding,paddy,0.100083458,0.001351983,0.101707615,0.000516735,,,,,,
991,85,No,Conventional,rainfed,upland,0.138358433,0.011456953,,,0.268263987,0.086129251,,,,
992,85,No,Conventional,rainfed,upland,0.132724616,0.011456953,,,0.297251524,0.086129251,,,,
993,85,No,Conventional,rainfed,upland,-0.080580487,0.011456953,,,0.037740329,0.086129251,,,,
994,85,No,Conventional,rainfed,upland,0.020101179,0.011456953,,,0.15415068,0.086129251,,,,
995,85,No,Conventional,rainfed,upland,0.123968043,0.011456953,,,0.200670695,0.086129251,,,,
996,85,No,Conventional,rainfed,upland,-0.046761766,0.011456953,,,0.027398974,0.086129251,,,,
997,85,No,Conventional,rainfed,upland,-0.042761859,0.011456953,,,0.072320662,0.086129251,,,,
998,85,No,Conventional,rainfed,upland,0.018433702,0.011456953,,,0.09531018,0.086129251,,,,
999,85,No,Conventional,rainfed,upland,-0.128891013,0.011456953,,,-0.077961541,0.086129251,,,,
1000,85,No,Conventional,rainfed,upland,-0.014117882,0.011456953,,,0.139761942,0.086129251,,,,
1001,85,No,Conventional,rainfed,upland,0.050124387,0.011456953,,,0.139761942,0.086129251,,,,
1002,85,No,Conventional,rainfed,upland,-0.07267119,0.011456953,,,0.048790164,0.086129251,,,,
1003,107,No,Conventional,flooding,paddy,,,0.077149627,0.004364336,,,,,0.080567898,0.000936531
1004,107,No,Conventional,flooding,paddy,,,0.046635743,0.004364336,,,,,0.162616486,0.000486237
1005,107,No,Conventional,flooding,paddy,,,0.065294124,0.004364336,,,,,0.04015836,0.000532051
1006,108,No,Conventional,flooding,paddy,0.050920091,0.011456953,,,,,,,,
1007,108,No,Conventional,flooding,paddy,0.093818755,0.011456953,,,,,,,,
1008,108,No,Conventional,flooding,paddy,0.076692621,0.011456953,,,,,,,,
1009,108,No,Conventional,flooding,paddy,0.020478531,0.011456953,,,,,,,,
1010,108,No,Conventional,flooding,paddy,0.025783218,0.011456953,,,,,,,,
1011,108,No,Conventional,flooding,paddy,0.047731403,0.011456953,,,,,,,,
1012,108,No,Conventional,flooding,paddy,0.010619569,0.011456953,,,,,,,,
1013,108,No,Conventional,flooding,paddy,0.040821995,0.011456953,,,,,,,,
1014,108,No,Conventional,flooding,paddy,-0.003418807,0.011456953,,,,,,,,
1015,108,No,Conventional,flooding,paddy,0.147635999,0.011456953,,,,,,,,
1016,108,No,Conventional,flooding,paddy,0.041576427,0.011456953,,,,,,,,
1017,108,No,Conventional,flooding,paddy,-0.093193777,0.011456953,,,,,,,,
1018,108,No,Conventional,flooding,paddy,0.054488185,0.011456953,,,,,,,,
1019,108,No,Conventional,flooding,paddy,0.004210533,0.011456953,0.084438319,0.00024914,,,,,,
1020,108,No,Conventional,flooding,paddy,-0.024692613,0.011456953,,,,,,,,
1021,108,No,Conventional,flooding,paddy,-0.020877585,0.011456953,,,,,,,,
1022,108,No,Conventional,flooding,paddy,-0.022388995,0.011456953,,,,,,,,
1023,108,No,Conventional,flooding,paddy,0.003642991,0.011456953,,,,,,,,
1024,108,No,Conventional,flooding,paddy,0.003642991,0.011456953,,,,,,,,
1025,108,No,Conventional,flooding,paddy,0.025317808,0.011456953,,,,,,,,
1026,108,No,Conventional,flooding,paddy,0.077231348,0.011456953,,,,,,,,
1027,108,No,Conventional,flooding,paddy,-0.005249356,0.011456953,,,,,,,,
1028,108,No,Conventional,flooding,paddy,-0.003220615,0.011456953,,,,,,,,
1029,108,No,Conventional,flooding,paddy,0,0.011456953,,,,,,,,
1030,108,No,Conventional,flooding,paddy,-0.124102698,0.011456953,,,,,,,,
1031,108,No,Conventional,flooding,paddy,-0.07384725,0.011456953,,,,,,,,
1032,108,No,Conventional,flooding,paddy,0.027779564,0.011456953,,,,,,,,
1033,109,No,Conventional,rainfed,upland,0.025334034,0.011456953,,,0.242561637,0.086129252,-0.062520358,0.122897496,,
1034,109,No,Conventional,rainfed,upland,0.059154253,0.011456953,,,0.30830136,0.086129252,-0.109199292,0.122897496,,
1035,109,No,Conventional,rainfed,upland,0.05592431,0.011456953,,,-0.116724274,0.086129251,-0.243622081,0.122897496,,
1036,109,No,Conventional,rainfed,upland,0.012841704,0.011456953,,,0.09393182,0.086129251,-0.109199292,0.122897496,,
1037,109,No,Conventional,rainfed,upland,0.075180044,0.011456953,,,0.182321557,0.086129251,0.039220715,0.122897496,,
1038,109,No,Conventional,rainfed,upland,0.047026508,0.011456953,,,0.334639055,0.086129251,-0.189242001,0.122897496,,
1039,109,No,Conventional,rainfed,upland,0.064012072,0.011456953,,,-0.115831816,0.086129251,-0.076961042,0.122897496,,
1040,109,No,Conventional,rainfed,upland,0.017953103,0.011456953,,,0.127058878,0.086129251,0,0.122897495,,
1041,110,No,Conventional,rainfed,upland,,,0.032789823,0.003273252,,,,,,
1042,110,No,Conventional,rainfed,upland,,,0.064538521,0.003273252,,,,,,
1043,110,No,Conventional,rainfed,upland,,,-0.033901552,0.003273252,,,,,,
1044,110,No,Conventional,rainfed,upland,,,0.032789823,0.003273252,,,,,,
1045,111,No,Conservation,rainfed,upland,0.041964199,0.000741096,0,0.001953125,,,,,,
1046,111,No,Conservation,rainfed,upland,,,0.100083459,0.003273252,,,,,,
1047,112,No,Conservation,rainfed,upland,0.079406778,0.000791081,0.050124387,0.000515663,,,,,,
1048,112,No,Conservation,rainfed,upland,,,-0.021180822,0.003273252,,,,,,
1049,104,No,Conventional,rainfed,upland,0.175632569,0.003182068,0.175204089,0.000186094,,,,,,
1050,104,No,Conventional,rainfed,upland,0.164874643,0.002936324,0.161312752,0.001011927,,,,,,
1051,113,No,Conventional,intermittent,paddy,0.203967715,0.011456953,,,,,,,,
1052,113,No,Conventional,intermittent,paddy,0.041729131,0.011456953,,,,,,,,
1053,114,No,Conservation,rainfed,upland,,,-0.09531018,0.004364336,0.693147181,0.923553719,,,,
1054,114,No,Conservation,rainfed,upland,,,0,0.004364336,-0.451985124,0.953168044,,,,
1055,114,No,Conservation,rainfed,upland,,,0.087011377,0.004364336,0.646627165,0.647045595,,,,
1056,114,No,Conservation,rainfed,upland,,,0.0588405,0.004364336,0,0.688705234,,,,
1057,114,No,Conservation,rainfed,upland,,,0.0588405,0.004364336,1.157452789,0.972487772,,,,
1058,114,No,Conservation,rainfed,upland,,,-0.164303051,0.004364336,-0.318453731,0.953168044,,,,
1059,114,No,Conservation,rainfed,upland,,,0.087011377,0.004364336,0.087011377,0.703168044,,,,
1060,115,No,Conservation,irrigated,upland,,,0.011594333,0.002496475,-0.290130055,0.020726266,,,,
1061,115,No,Conservation,irrigated,upland,,,-0.020619287,0.002737755,0.212821513,0.020676488,,,,
1062,116,No,Conventional,rainfed,upland,0.139488457,0.008592715,0.052875752,8.76E-05,,,,,,
1063,116,No,Conventional,rainfed,upland,0.069244412,0.008592715,0.058581902,8.70E-05,,,,,,
1064,116,No,Conventional,rainfed,upland,-0.037159945,0.008592715,0.123298216,3.82E-05,,,,,,
1065,116,No,Conventional,rainfed,upland,0.12294092,0.008592715,0.104455129,0.000126856,,,,,,
1066,117,No,Conventional,rainfed,upland,0.138586163,0.008592715,0.056725981,0.004099884,,,,,,
1067,117,No,Conventional,rainfed,upland,0.333894916,0.008592715,0.253042291,0.003277477,,,,,,
1068,117,No,Conventional,rainfed,upland,0.138586163,0.008592715,0.233209451,0.003548027,,,,,,
1069,117,No,Conventional,rainfed,upland,0.158004249,0.008592715,0.253042291,0.002976274,,,,,,
1070,116,No,Conventional,rainfed,upland,0.018779895,0.008592715,,,,,,,,
1071,116,No,Conventional,rainfed,upland,0.018779895,0.008592715,,,,,,,,
1072,116,No,Conventional,rainfed,upland,0.264912964,0.008592715,,,,,,,,
1073,116,No,Conventional,rainfed,upland,0.046304568,0.008592715,,,,,,,,
1074,117,No,Conventional,rainfed,upland,0.302280872,0.008592715,,,,,,,,
1075,117,No,Conventional,rainfed,upland,0.27473092,0.008592715,,,,,,,,
1076,117,No,Conventional,rainfed,upland,0.307700939,0.008592715,,,,,,,,
1077,117,No,Conventional,rainfed,upland,0.229008671,0.008592715,,,,,,,,
1078,116,No,Conventional,rainfed,upland,0.097298911,0.008592715,,,,,,,,
1079,116,No,Conventional,rainfed,upland,-0.179406103,0.008592715,,,,,,,,
1080,116,No,Conventional,rainfed,upland,-0.299922127,0.008592715,,,,,,,,
1081,116,No,Conventional,rainfed,upland,-0.10779657,0.008592715,,,,,,,,
1082,117,No,Conventional,rainfed,upland,0.186190034,0.008592715,,,,,,,,
1083,117,No,Conventional,rainfed,upland,0.182321557,0.008592715,,,,,,,,
1084,117,No,Conventional,rainfed,upland,0.114158905,0.008592715,,,,,,,,
1085,117,No,Conventional,rainfed,upland,0.158791059,0.008592715,,,,,,,,
1086,116,No,Conventional,rainfed,upland,-0.137096459,0.008592715,,,,,,,,
1087,116,No,Conventional,rainfed,upland,-0.061143736,0.008592715,,,,,,,,
1088,116,No,Conventional,rainfed,upland,-0.080240434,0.008592715,,,,,,,,
1089,116,No,Conventional,rainfed,upland,0.042954949,0.008592715,,,,,,,,
1090,117,No,Conventional,rainfed,upland,0.091697665,0.008592715,,,,,,,,
1091,117,No,Conventional,rainfed,upland,0.129085197,0.008592715,,,,,,,,
1092,117,No,Conventional,rainfed,upland,0.072466303,0.008592715,,,,,,,,
1093,117,No,Conventional,rainfed,upland,-0.017904638,0.008592715,,,,,,,,
1094,116,No,Conventional,rainfed,upland,-0.033447934,0.008592715,,,,,,,,
1095,116,No,Conventional,rainfed,upland,-0.040273899,0.008592715,,,,,,,,
1096,116,No,Conventional,rainfed,upland,-0.047146778,0.008592715,,,,,,,,
1097,116,No,Conventional,rainfed,upland,-0.006600684,0.008592715,,,,,,,,
1098,117,No,Conventional,rainfed,upland,0.029327615,0.008592715,,,,,,,,
1099,117,No,Conventional,rainfed,upland,0.029327615,0.008592715,,,,,,,,
1100,117,No,Conventional,rainfed,upland,0.005934736,0.008592715,,,,,,,,
1101,117,No,Conventional,rainfed,upland,0.005934736,0.008592715,,,,,,,,
1102,116,No,Conventional,rainfed,upland,0.088211425,0.008592715,,,,,,,,
1103,116,No,Conventional,rainfed,upland,0.174122813,0.008592715,,,,,,,,
1104,116,No,Conventional,rainfed,upland,0.056037068,0.008592715,,,,,,,,
1105,116,No,Conventional,rainfed,upland,0.033997609,0.008592715,,,,,,,,
1106,117,No,Conventional,rainfed,upland,0,0.008592715,,,,,,,,
1107,117,No,Conventional,rainfed,upland,-0.002547772,0.008592715,,,,,,,,
1108,117,No,Conventional,rainfed,upland,0.032543548,0.008592715,,,,,,,,
1109,117,No,Conventional,rainfed,upland,0.012642393,0.008592715,,,,,,,,
1110,116,No,Conventional,rainfed,upland,-0.021448543,0.008592715,,,,,,,,
1111,116,No,Conventional,rainfed,upland,-0.018742182,0.008592715,,,,,,,,
1112,116,No,Conventional,rainfed,upland,-0.032347834,0.008592715,,,,,,,,
1113,116,No,Conventional,rainfed,upland,-0.054509406,0.008592715,,,,,,,,
1114,117,No,Conventional,rainfed,upland,0.048631949,0.008592715,,,,,,,,
1115,117,No,Conventional,rainfed,upland,0.045462374,0.008592715,,,,,,,,
1116,117,No,Conventional,rainfed,upland,-0.030356462,0.008592715,,,,,,,,
1117,117,No,Conventional,rainfed,upland,0.088947486,0.008592715,,,,,,,,
1118,116,No,Conventional,rainfed,upland,0.007490672,0.008592715,,,,,,,,
1119,116,No,Conventional,rainfed,upland,0.053671417,0.008592715,,,,,,,,
1120,116,No,Conventional,rainfed,upland,0.032061932,0.008592715,,,,,,,,
1121,116,No,Conventional,rainfed,upland,0.00250313,0.008592715,,,,,,,,
1122,117,No,Conventional,rainfed,upland,0.020726131,0.008592715,,,,,,,,
1123,117,No,Conventional,rainfed,upland,0.027115929,0.008592715,,,,,,,,
1124,117,No,Conventional,rainfed,upland,-0.083210897,0.008592715,,,,,,,,
1125,117,No,Conventional,rainfed,upland,-0.014502561,0.008592715,,,,,,,,
1126,109,No,Conventional,rainfed,upland,,,,,0.068992871,0.086129251,,,,
1127,109,No,Conventional,rainfed,upland,,,,,0.313657558,0.086129251,,,,
1128,109,No,Conventional,rainfed,upland,,,,,-0.138150338,0.086129251,,,,
1129,109,No,Conventional,rainfed,upland,,,,,0.080042708,0.086129251,,,,
1130,118,No,Conservation,rainfed,upland,0.058107631,0.01468699,0.030459207,0.017911949,,,,,,
